HF_ID,HF_CODE,NAME_KH,NAME_EN,PRO_CODE,PRO_NAME_KH,PRO_NAME_EN,DIS_CODE,DIS_NAME_KH,DIS_NAME_EN,OD_CODE,OD_NAME_KH,OD_NAME_EN,COM_CODE,COM_NAME_KH,COM__NAME_EN,VIL_CODE,VIL_NAME_KH,VIL__NAME_EN,OWNERSHIP,ACRONYM,HF_TYPE_EN,HF_TYPE_KH,HF_LEVEL,HF_HEAD,CONTACT_NO,CONTACT_EMAIL,HF_LAT,HF_LON,START_DATE,GOOGLE_MAP_LINK,STATUS
,030809,HC ក្រូច,HC Krouch ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031306,ក្រូច,Krouch,03130601,អូរជ្រក,Ou Chrok,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ងីម គឹមអេង,855 12 845 495,None,12.14269665,105.1774345,01/01/2006,https://maps.app.goo.gl/94YaQN2fBrTVjpDDA,Operational
,030810,HC ថ្មពូន,HC Thmar Pun ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031313,ថ្មពូន,Thma Pun,03131302,អណ្ដូងតាពេជ្រ,Andoung Ta Pech,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជុំ អាន,855 12 845 668,None,12.1512491,105.2427562,01/01/2006,https://maps.app.goo.gl/aTj5Zi2jRfRbMuRt8,Operational
,030811,HC ល្វា,HC Lovea ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031307,ល្វា,Lvea,03130709,ល្វា,Lvea,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ចន ប៊ុនធឿន,855 96 667 1399,None,12.05971777,105.1894388,01/01/2006,https://maps.app.goo.gl/GZ7K8U4nVHRsLxkJ8,Operational
,030812,HC តុងរ៉ុង,HC Tong Rong ,03,កំពង់ចាម,Kampong Cham,0313,ព្រៃឈរ,Prey Chhor,0308,ព្រៃឈរ,Prey Chhor,031314,តុងរ៉ុង,Tong Rong,03131408,ទ្រមុខទី ១,Tro Mukh Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សែម ចាន់ថុល,855 92 900 052,None,12.03531896,105.2047158,01/01/2006,https://maps.app.goo.gl/CAd4tmXLKN5eLL2dA,Operational
,030813,HC ពាមជីកង,HC Peam Chi Kang ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030704,ពាមជីកង,Peam Chi Kang,03070403,ពាមជីកង,Peam Chi Kang,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហ៊ាង សុផាត,855 61566545,None,11.94541862,105.2690224,01/01/2006,https://maps.app.goo.gl/o3iuUhSgiuzd5GfR8?g_st=ac,Operational
,030814,HC ព្រែកក្របៅ,HC Prek Krabau ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030706,ព្រែកក្របៅ,Preaek Krabau,03070601,ពាមក្នុង,Peam Knong,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លោក លី គឹមសួ,855 17512090,None,11.99851333,105.2672619,01/01/2006,https://maps.app.goo.gl/rXXFq1T2CYF7X53V7,Operational
,030815,HC អង្គរបាន,HC Angkor Ban ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030701,អង្គរបាន,Angkor Ban,03070103,អង្គរបានទី ៣,Angkor Ban Ti Bei,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឃុត ចាន់ថា,855 12738253,None,11.94932884,105.2236969,01/01/2006,https://maps.app.goo.gl/dFKSLhGJP9uKtASX9?g_st=atm,Operational
,030816,HC សូរគង,HC So Kong ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030711,សូរគង,Sour Kong,03071101,កោះតាង៉ោទី ១,Kaoh Ta Ngao Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ម៉ៅ ស៊ាងលី,855 76290000,None,11.95574871,105.1950558,01/01/2006,https://maps.app.goo.gl/jo9DtkadwuFkzqvF9?g_st=atm,Operational
,030911,HC ខ្ចៅ,HC Khchao ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030703,ខ្ចៅ,Khchau,03070305,ខ្ចៅទី ១,Khchau Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឆូវ ណាលីន,855 719704927,None,11.92033555,105.1452369,01/01/2006,https://maps.app.goo.gl/jbxBYy6mfkYdxbw5A?g_st=atm,Operational
,030912,HC រកាអារ,HC Roka Ar ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030708,រកាអារ,Roka Ar,03070807,ស្វាយស្រណោះទី ១,Svay Sranaoh Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,សាយ សោភា,855 965980577,None,11.86382041,105.1193303,01/01/2006,https://maps.app.goo.gl/jo9DtkadwuFkzqvF9?g_st=atm,Operational
,030913,HC ស្ដៅ,HC Sdau ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030710,ស្ដៅ,Sdau,03071005,ល្វាក្រោម,Lvea Kraom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ទ្រី ប៉ាវ,855 12921232,None,11.85953487,105.0051954,01/01/2006,https://maps.app.goo.gl/Wh4WRchji7AZprpd8?g_st=atm,Operational
,030914,HC រាយប៉ាយ,HC Reay Pay ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030707,រាយប៉ាយ,Reay Pay,03070705,រាយប៉ាយលើ,Reay Pay Leu,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស៊្រាង ប៊ុណ្ណវុឌ្ឍ,855 887494794,None,11.93788352,105.0874234,01/01/2006,https://maps.app.goo.gl/rVeuraKMMDa9mRLVA?g_st=atm,Operational
,030915,RH មន្ទីរពេទ្យបង្អែកកងមាស,RH Kang Meas ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030704,ពាមជីកង,Peam Chi Kang,03070403,ពាមជីកង,Peam Chi Kang,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,, កែផុន សុខាណា,855 92190085,None,11.94539631,105.2690063,01/01/2019,https://maps.app.goo.gl/o3iuUhSgiuzd5GfR8?g_st=ac,Operational
,030916,HC កងតាណឹង,HC Kang Taneung ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030708,រកាអារ,Roka Ar,03070807,ស្វាយស្រណោះទី ១,Svay Sranaoh Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លោក សុខ សំណាង,855 769666662,None,11.85821455,105.060458,01/01/2006,https://maps.app.goo.gl/jo9DtkadwuFkzqvF9?g_st=atm,Operational
,030917,HC ព្រៃកុយ,HC Prey Koy ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030708,រកាអារ,Roka Ar,03070807,ស្វាយស្រណោះទី ១,Svay Sranaoh Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,លោក ថោង បូរិទ្ធី,855 12512859,None,11.88501547,104.9832093,01/01/2006,https://maps.app.goo.gl/jo9DtkadwuFkzqvF9?g_st=atm,Operational
,030918,HC រកាគយ,HC Roka Koy ,03,កំពង់ចាម,Kampong Cham,0307,កងមាស,Kang Meas,0314,កងមាស,Kang Meas,030708,រកាអារ,Roka Ar,03070807,ស្វាយស្រណោះទី ១,Svay Sranaoh Ti Muoy,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឃីម ស្រីម៉ី,855 93901990,None,11.93835753,105.3384881,01/01/2006,https://maps.app.goo.gl/MmKAn8Po3DzcZU4cA?g_st=atm,Operational
,030901,RH មន្ទីរពេទ្យបង្អែកស្រីសន្ធរ,RH Srey Santhor ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031409,ព្រែកពោធិ,Preaek Pou,03140901,រកាទ្វារ,Roka Tvear,DPHI (GPS),RH,Referral Hospital,មន្ទីរពេទ្យបង្អែកស្រុក,,ម៉ៅ ប៊ុនឡេង,855 12685643,None,11.8275591,105.1131008,01/01/2006,https://maps.app.goo.gl/E68bj5TGERxe31Hx9,Operational
,030902,HC ព្រែករំដេង,HC Prek Romdeng ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031410,ព្រែករំដេង,Preaek Rumdeng,03141010,"ស្វាយតានាន់ ""ក""",Svay Ta Noan Ka,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ឌី ថារិន,855 11995468,None,11.90252735,105.254168,01/01/2006,https://maps.app.goo.gl/n9AfsrpuXJNUjDbo7,Operational
,030903,HC ស្វាយសាច់ភ្នំ,HC Svay Sach Phnom ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031413,ស្វាយខ្សាច់ភ្នំ,Svay Khsach Phnum,03141302,ស្វាយកណ្ដាល,Svay Kandal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ហេង សុខា,855 12522354,None,11.92001349,105.1805252,01/01/2006,https://maps.app.goo.gl/CQHfkBLhgriHP7XF7,Operational
,030904,HC ព្រែកដំបូក,HC Prek Dambok ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031408,ព្រែកដំបូក,Preaek Dambouk,03140805,ព្រែកដំបូកក្រោម,Preaek Dambouk Kraom,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,វ៉េង វង្សសេរី,855 85 414675,None,11.88382298,105.1554496,01/01/2006,https://maps.app.goo.gl/wPPH9YQ2Juy5HWebA,Operational
,030905,HC ទងត្រឡាច,HC Tong Tralach ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031414,ទងត្រឡាច,Tong Tralach,03141401,ទងត្រឡាច,Tong Tralach,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,យឹម ខេមរា,855 92537461,None,11.7802775,105.1021065,01/01/2006,https://maps.app.goo.gl/avHZ1s5tDv4i5PGp8,Operational
,030906,HC ព្រែកពោធិ,HC Prek Por ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031409,ព្រែកពោធិ,Preaek Pou,03140901,រកាទ្វារ,Roka Tvear,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ជាម ភិរិន,855 12201703,None,11.82835985,105.1137048,01/01/2006,https://maps.app.goo.gl/u4T5SZcA1zG58tyS8,Operational
,030907,HC បារាយណ៍,HC Baray ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031401,បារាយណ៍,Baray,03140103,បន្ទាយ,Banteay,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ន់ ស៊ីម,855 12292189,None,11.85083859,105.1954063,01/01/2006,https://maps.app.goo.gl/EYZDtPjd3h5VtZ1GA,Operational
,030908,HC មានជ័យ,HC Mean Chey ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031405,មានជ័យ,Mean Chey,03140501,វាល,Veal,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,អ៊ូ គីមហ័ង,855 12637593,None,11.83604917,105.0605685,01/01/2006,https://maps.app.goo.gl/78E9HjZs3Gpe9Eo89,Operational
,030909,HC ស្វាយពោធិ,HC Svay Pou ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031412,ស្វាយពោធិ,Svay Pou,03141201,ពោធិ៍,Pou,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,ស្រុង ដាវី,855 12385548,None,11.79462166,105.0841445,01/01/2006,https://maps.app.goo.gl/d7RoC5yC24jEZ2hr6,Operational
,030910,HC ប្រាំយ៉ាម,HC Pram Yam ,03,កំពង់ចាម,Kampong Cham,0314,ស្រីសន្ធរ,Srei Santhor,0309,ស្រីសន្ធរ,Srey Santhor,031407,ប្រាំយ៉ាម,Pram Yam,03140701,ប្រាំយ៉ាម,Pram Yam,DPHI (GPS),HC,Health Center,មណ្ឌលសុខភាព,,កង ណារ៉េត,855 89559058,None,11.79379688,105.1550641,01/01/2006,https://maps.app.goo.gl/o9QkShVtSKZN8zYQ7,Operational
